Date,Ticker,Open,High,Low,Close,Volume,Adj_Close,Return,SMA_20,SMA_50,SMA_200,Volatility,BB_upper,BB_lower,RSI,MACD,Signal,MACD_hist,ATR,Return_lag1,Close_lag1,Return_lag2,Close_lag2,Return_lag3,Close_lag3,Return_lag5,Close_lag5,Return_lag10,Close_lag10,Roll_mean_5,Roll_std_5,Roll_vol_5,Roll_max_5,Roll_min_5,Roll_mean_10,Roll_std_10,Roll_vol_10,Roll_max_10,Roll_min_10,Roll_mean_20,Roll_std_20,Roll_vol_20,Roll_max_20,Roll_min_20,Roll_mean_50,Roll_std_50,Roll_vol_50,Roll_max_50,Roll_min_50,DayOfWeek,Month,Quarter,Price_to_SMA20,Price_to_SMA50,High_Low_Ratio,Close_Open_Ratio,Target_Price,Target_Return
2019-10-08,GOOGL,2539.79,2544.69,2497.36,2521.03,1022643,2521.03,-0.0072887215794985,2465.2595,2440.3312,2700.5373,0.2761021935917309,2582.0149800652703,2348.504019934729,46.06741572889929,16.843659602717253,9.242522770364086,7.601136832353166,78.87571428571437,0.0104484975808505,2539.54,0.0079083719661849,2513.28,-0.0132799392193484,2493.56,0.0163044595678187,2471.5,-0.0158326480675503,2453.48,2518.906,17.11588969345388,0.22802051118748567,2539.54,2493.56,2471.3199999999997,55.322680500648275,0.23361285649857058,2539.54,2393.83,2465.2594999999997,58.3777400326353,0.27610219359173,2556.31,2379.83,2440.3312,80.4674437054496,0.2871222704394426,2589.41,2247.87,1,10,4,1.022622567725214,1.0330687900064415,0.018774072502104756,-0.007386437461361915,2490.77,-0.012003030507372059
2019-10-09,GOOGL,2480.25,2524.58,2456.95,2490.77,4633324,2490.77,-0.012003030507372,2470.118,2442.426,2699.1646,0.2811084728555029,2582.3159935274584,2357.920006472541,48.15660684997855,15.735392486062665,10.541096713503801,5.194295772558863,75.49000000000008,-0.0072887215794985,2521.03,0.0104484975808505,2539.54,0.0079083719661849,2513.28,0.0225045518915638,2527.12,-0.0209498345207623,2402.08,2511.636,20.197245604251286,0.17834220200754194,2539.54,2490.77,2480.189,49.82516554021838,0.21138671302677314,2539.54,2393.83,2470.118,56.098996763729176,0.281108472855502,2556.31,2379.83,2442.426,80.38828072269568,0.28803897013183843,2589.41,2247.87,2,10,4,1.0083607341831409,1.0197934348876814,0.027152246092562924,0.004241507912507102,2556.44,0.026365340838375273
2019-10-10,GOOGL,2535.28,2602.57,2510.31,2556.44,1572905,2556.44,0.0263653408383752,2478.297,2446.3972,2698.32515,0.2936923019933217,2590.630731747991,2365.963268252008,54.1064097523209,19.926403805081463,12.418158131819334,7.508245673262129,77.95214285714292,-0.012003030507372,2490.77,-0.0072887215794985,2521.03,0.0104484975808505,2539.54,-0.0132799392193484,2493.56,0.0072145806967294,2419.41,2524.212,25.10773127939885,0.24266474015231262,2556.44,2490.77,2493.8920000000003,50.094721567126946,0.24017278522778918,2556.44,2393.83,2478.2969999999996,56.16686587399571,0.2936923019933208,2556.44,2379.83,2446.3972,81.02835895700478,0.29201942851874113,2589.41,2247.87,3,10,4,1.0315309262767813,1.044981575354548,0.03608924911203241,0.008346218169192952,2566.46,0.003919513072866865
2019-10-11,GOOGL,2588.87,2616.61,2516.3,2566.46,1018759,2566.46,0.0039195130728668,2486.663,2449.5252,2697.8432000000003,0.2936786842624401,2599.0970315778573,2374.228968422142,57.80244974035871,23.782194396277646,14.690965384710996,9.09122901156665,80.09214285714292,0.0263653408383752,2556.44,-0.012003030507372,2490.77,-0.0072887215794985,2521.03,0.0079083719661849,2513.28,-0.0105728256062428,2393.83,2534.848,30.088847934052783,0.24139101652598238,2566.46,2490.77,2511.1549999999997,40.6324025734144,0.2232228167709856,2566.46,2431.85,2486.6629999999996,56.21701578892894,0.29367868426243915,2566.46,2379.83,2449.5252,82.60054077107114,0.28833249339824324,2589.41,2247.87,4,10,4,1.032089993697967,1.0477377411748825,0.03908496528290363,-0.0086562863334162,2593.41,0.010500845522626534
2019-10-14,GOOGL,2587.09,2606.42,2580.41,2593.41,786531,2593.41,0.0105008455226265,2497.342,2453.6808,2697.5948500000004,0.29134478404352,2607.602472203482,2387.081527796517,65.25787809199953,28.68194834212909,17.489161976194616,11.192786365934474,78.8585714285715,0.0039195130728668,2566.46,0.0263653408383752,2556.44,-0.012003030507372,2490.77,0.0104484975808505,2539.54,0.0158824979217404,2431.85,2545.6220000000003,40.15112912482789,0.24147544910712718,2593.41,2490.77,2527.311,37.60225745290725,0.21887047034137366,2593.41,2471.5,2497.3419999999996,55.13023610174124,0.2913447840435191,2593.41,2393.83,2453.6808,84.52464994500981,0.2878006649705452,2593.41,2247.87,0,10,4,1.038468099282742,1.0569467715600753,0.01002926648697668,0.002442899164697504,2560.22,-0.012797822172352258
2019-10-15,GOOGL,2564.13,2620.99,2499.45,2560.22,565642,2560.22,-0.0127978221723522,2500.323,2457.7714,2697.19445,0.2403029984770613,2614.1213598254208,2386.524640174579,67.95657900497027,29.54629176589151,19.900587934133995,9.645703831757515,79.79071428571436,0.0105008455226265,2593.41,0.0039195130728668,2566.46,0.0263653408383752,2556.44,-0.0072887215794985,2521.03,0.0163044595678187,2471.5,2553.46,37.91311316680076,0.2605445726300431,2593.41,2490.77,2536.183,33.17693075683211,0.2309340877759645,2593.41,2490.77,2500.323,56.89917991271046,0.24030299847706038,2593.41,2393.83,2457.7713999999996,84.63464816154487,0.28786484831772535,2593.41,2247.87,1,10,4,1.0239557049225143,1.0416835349288214,0.04747248283348794,-0.0015248836837441098,2511.44,-0.019053050128504445
2019-10-16,GOOGL,2526.11,2532.26,2490.62,2511.44,796310,2511.44,-0.0190530501285044,2498.0795,2460.8166,2696.4951,0.237183310241544,2608.962268340015,2387.196731659985,59.753280059271006,25.995491978059817,21.11956874291916,4.875923235140657,81.86571428571435,-0.0127978221723522,2560.22,0.0105008455226265,2593.41,0.0039195130728668,2566.46,-0.012003030507372,2490.77,0.0225045518915638,2527.12,2557.594,29.579600741028564,0.289638898842999,2593.41,2511.44,2534.6150000000002,34.012857781192515,0.23004621958402213,2593.41,2490.77,2498.0795,55.44138417000755,0.23718331024154318,2593.41,2393.83,2460.8166,83.7494504547302,0.2916579184655751,2593.41,2247.87,2,10,4,1.0053483085702417,1.0205717890552994,0.016580129328187712,-0.005807348056891531,2489.34,-0.008799732424425777
2019-10-17,GOOGL,2480.59,2513.41,2465.26,2489.34,1256460,2489.34,-0.0087997324244257,2497.217,2462.8862,2695.47825,0.2289332196469626,2608.089393811455,2386.344606188545,60.197305202018434,21.154318446533125,21.126518683641955,0.027799762891170587,77.13357142857146,-0.0190530501285044,2511.44,-0.0127978221723522,2560.22,0.0105008455226265,2593.41,0.0263653408383752,2556.44,-0.0132799392193484,2493.56,2544.174,42.59285714763209,0.19316468796453573,2593.41,2489.34,2534.193,34.59993932234985,0.22411543810815454,2593.41,2489.34,2497.217,55.43619690572736,0.22893321964696167,2593.41,2393.83,2462.8862,83.13567499391462,0.29164392576751885,2593.41,2247.87,3,10,4,0.9968456886201733,1.0107409753641843,0.0193424763190164,0.0035273866297922964,2485.08,-0.001711296970281384
2019-10-18,GOOGL,2495.82,2510.6,2459.56,2485.08,2123897,2485.08,-0.0017112969702813,2495.6395,2464.9658,2694.32245,0.2284237232509336,2606.2463796709094,2385.032620329091,56.12472672699173,16.780472307057153,20.257309408324996,-3.4768371012678436,75.49571428571429,-0.0087997324244257,2489.34,-0.0190530501285044,2511.44,-0.0127978221723522,2560.22,0.0039195130728668,2566.46,0.0079083719661849,2513.28,2527.898,47.24272451921589,0.1800216045411652,2593.41,2485.08,2531.373,37.51978945983423,0.21967328410733705,2593.41,2485.08,2495.6395,55.30343983545449,0.22842372325093274,2593.41,2393.83,2464.9658,82.34482348921098,0.29162956224963477,2593.41,2247.87,4,10,4,0.9957688199754027,1.0081600320779265,0.020538574210882315,-0.004303194941941299,2443.79,-0.01661515927052648
2019-10-21,GOOGL,2425.97,2457.85,2425.97,2443.79,1879483,2443.79,-0.0166151592705264,2493.1815,2465.3094,2692.9979000000003,0.2335131232250948,2606.198723331147,2380.1642766688533,46.82363190202542,9.86865014869818,18.179577556399632,-8.310927407701453,74.79571428571428,-0.0017112969702813,2485.08,-0.0087997324244257,2489.34,-0.0190530501285044,2511.44,0.0105008455226265,2593.41,0.0104484975808505,2539.54,2497.9739999999997,42.52236094102017,0.10870606749024733,2560.22,2443.79,2521.798,46.37634353848049,0.22203460757069307,2593.41,2443.79,2493.1815,56.5086116655734,0.23351312322509388,2593.41,2393.83,2465.3094,82.21725474122569,0.29125983264037925,2593.41,2247.87,0,10,4,0.9801893684832089,0.9912711159090248,0.013045310767286496,0.007345515402083628,2444.07,0.00011457612970033892
